=== Inicio de la Optimización PSO Global ===

--- Iteración 1 ---
Partícula 08 | Posición: [-1.4699, -1.4291] | Velocidad: [-0.0065,  0.0335] | pbest: -45.4290 | gbest: -45.4311
Partícula 09 | Posición: [-1.4531, -1.4571] | Velocidad: [ 0.0004, -0.0011] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4508, -1.4539] | Velocidad: [ 0.0045,  0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4526, -1.4534] | Velocidad: [ 0.0023, -0.0006] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4534, -1.4549] | Velocidad: [ 0.0007, -0.0007] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4539, -1.4541] | Velocidad: [ 0.0002,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4544, -1.4540] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4546, -1.4560] | Velocidad: [ 0.0003, -0.0037] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4541, -1.4540] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4541, -1.4542] | Velocidad: [ 0.0003, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4541, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4527, -1.4530] | Velocidad: [ 0.0013,  0.0007] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4536, -1.4572] | Velocidad: [ 0.0010, -0.0041] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 22 ---
Partícula 01 | Posición: [-1.4538, -1.4506] | Velocidad: [-0.0000,  0.0003] | pbest: -45.4310 | gbest: -45.4311
Partícula 02 | Posición: [-1.4535, -1.4544] | Velocidad: [ 0.0004, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4545, -1.4540] | Velocidad: [-0.0001,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4545, -1.4541] | Velocidad: [-0.0005,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4533, -1.4556] | Velocidad: [ 0.0003, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4539, -1.4543] | Velocidad: [ 0.0012, -0.0009] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4554, -1.4566] | Velocidad: [ 0.0004,  0.0009] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4672, -1.4324] | Velocidad: [ 0.0027, -0.0033] | pbest: -45.4290 | gbest: -45.4311
Partícula 09 | Posición: [-1.4538, -1.4550] | Velocidad: [-0.0008,  0.0020] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4513, -1.4540] | Velocidad: [-0.0004, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4531, -1.4542] | Velocidad: [-0.0005, -0.0007] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0008,  0.0007] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4540, -1.4541] | Velocidad: [-0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4543, -1.4541] | Velocidad: [ 0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4543, -1.4556] | Velocidad: [ 0.0003,  0.0004] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0001, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4541, -1.4542] | Velocidad: [-0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4536, -1.4537] | Velocidad: [-0.0009, -0.0007] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4538, -1.4557] | Velocidad: [-0.0003,  0.0015] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 23 ---
Partícula 01 | Posición: [-1.4540, -1.4521] | Velocidad: [-0.0002, -0.0014] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4543, -1.4541] | Velocidad: [-0.0008,  0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0003, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4544, -1.4542] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4542, -1.4544] | Velocidad: [-0.0009,  0.0012] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4536, -1.4546] | Velocidad: [ 0.0003, -0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4535, -1.4529] | Velocidad: [ 0.0019,  0.0037] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4614, -1.4547] | Velocidad: [ 0.0058, -0.0224] | pbest: -45.4304 | gbest: -45.4311
Partícula 09 | Posición: [-1.4543, -1.4537] | Velocidad: [-0.0005,  0.0013] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4544, -1.4542] | Velocidad: [-0.0032, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4535, -1.4545] | Velocidad: [-0.0004, -0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4545, -1.4539] | Velocidad: [-0.0003,  0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0002, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4542, -1.4541] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4541, -1.4544] | Velocidad: [ 0.0002,  0.0012] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4543] | Velocidad: [-0.0000, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4546, -1.4544] | Velocidad: [-0.0010, -0.0007] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4540, -1.4547] | Velocidad: [-0.0002,  0.0010] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 24 ---
Partícula 01 | Posición: [-1.4542, -1.4537] | Velocidad: [-0.0002, -0.0016] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4545, -1.4541] | Velocidad: [-0.0002,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4541, -1.4543] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0002, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4546, -1.4539] | Velocidad: [-0.0004,  0.0006] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4538, -1.4545] | Velocidad: [-0.0002,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4535, -1.4528] | Velocidad: [ 0.0000,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4506, -1.4630] | Velocidad: [ 0.0107, -0.0083] | pbest: -45.4304 | gbest: -45.4311
Partícula 09 | Posición: [-1.4544, -1.4537] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4556, -1.4543] | Velocidad: [-0.0012, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4543, -1.4543] | Velocidad: [-0.0008,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4544, -1.4540] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4543, -1.4542] | Velocidad: [-0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4541, -1.4537] | Velocidad: [ 0.0000,  0.0007] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4547, -1.4545] | Velocidad: [-0.0000, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4542, -1.4541] | Velocidad: [-0.0002,  0.0006] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 25 ---
Partícula 01 | Posición: [-1.4542, -1.4547] | Velocidad: [-0.0001, -0.0010] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4545, -1.4541] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4541, -1.4543] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4541, -1.4542] | Velocidad: [ 0.0001,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4544, -1.4540] | Velocidad: [ 0.0002, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4544, -1.4540] | Velocidad: [-0.0006,  0.0005] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4539, -1.4538] | Velocidad: [-0.0005, -0.0010] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4489, -1.4604] | Velocidad: [ 0.0018,  0.0027] | pbest: -45.4304 | gbest: -45.4311
Partícula 09 | Posición: [-1.4543, -1.4539] | Velocidad: [ 0.0001, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4545, -1.4542] | Velocidad: [ 0.0011,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4545, -1.4542] | Velocidad: [-0.0003,  0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4540, -1.4543] | Velocidad: [ 0.0004, -0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4541, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4542, -1.4539] | Velocidad: [-0.0001, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4544, -1.4543] | Velocidad: [ 0.0003,  0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4543, -1.4539] | Velocidad: [-0.0001,  0.0002] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 26 ---
Partícula 01 | Posición: [-1.4543, -1.4548] | Velocidad: [-0.0000, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4543, -1.4541] | Velocidad: [ 0.0002, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4541, -1.4542] | Velocidad: [-0.0001,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4541, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0002, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4545, -1.4539] | Velocidad: [-0.0001,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4544, -1.4547] | Velocidad: [-0.0005, -0.0009] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4541, -1.4560] | Velocidad: [-0.0052,  0.0043] | pbest: -45.4311 | gbest: -45.4311
Partícula 09 | Posición: [-1.4542, -1.4543] | Velocidad: [ 0.0002, -0.0004] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4540, -1.4542] | Velocidad: [ 0.0005,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4544, -1.4542] | Velocidad: [ 0.0001,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4540, -1.4543] | Velocidad: [-0.0001,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4541, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4541, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4542, -1.4540] | Velocidad: [-0.0000, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0002,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001, -0.0003] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 27 ---
Partícula 01 | Posición: [-1.4542, -1.4543] | Velocidad: [ 0.0001,  0.0005] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4543, -1.4542] | Velocidad: [ 0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0001,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4541, -1.4543] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4543, -1.4541] | Velocidad: [ 0.0002, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4543, -1.4546] | Velocidad: [ 0.0000,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4562, -1.4535] | Velocidad: [-0.0021,  0.0026] | pbest: -45.4311 | gbest: -45.4311
Partícula 09 | Posición: [-1.4541, -1.4544] | Velocidad: [ 0.0000, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4539, -1.4542] | Velocidad: [ 0.0001,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0002, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0002,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4541, -1.4541] | Velocidad: [ 0.0001,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4542, -1.4543] | Velocidad: [ 0.0000, -0.0001] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 28 ---
Partícula 01 | Posición: [-1.4542, -1.4540] | Velocidad: [ 0.0000,  0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001,  0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4541, -1.4540] | Velocidad: [ 0.0021, -0.0005] | pbest: -45.4311 | gbest: -45.4311
Partícula 09 | Posición: [-1.4541, -1.4544] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4543, -1.4542] | Velocidad: [-0.0004, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4541, -1.4542] | Velocidad: [ 0.0001,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4543, -1.4541] | Velocidad: [-0.0001,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4542, -1.4543] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4541, -1.4541] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4542, -1.4541] | Velocidad: [-0.0000,  0.0002] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 29 ---
Partícula 01 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4541, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4541, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4542, -1.4541] | Velocidad: [ 0.0001,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4533, -1.4543] | Velocidad: [ 0.0008, -0.0003] | pbest: -45.4311 | gbest: -45.4311
Partícula 09 | Posición: [-1.4542, -1.4541] | Velocidad: [-0.0001,  0.0002] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4543, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4541, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4542, -1.4543] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 30 ---
Partícula 01 | Posición: [-1.4542, -1.4543] | Velocidad: [-0.0000, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4541, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4541, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4536, -1.4542] | Velocidad: [-0.0004,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 09 | Posición: [-1.4543, -1.4540] | Velocidad: [-0.0000,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4543, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 13 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 14 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 15 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 16 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 17 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 18 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 19 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 20 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311

--- Iteración 31 ---
Partícula 01 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000,  0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 02 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 03 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 04 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 05 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 06 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 07 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000, -0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 08 | Posición: [-1.4539, -1.4542] | Velocidad: [-0.0003,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 09 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001, -0.0001] | pbest: -45.4311 | gbest: -45.4311
Partícula 10 | Posición: [-1.4542, -1.4542] | Velocidad: [ 0.0001,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 11 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
Partícula 12 | Posición: [-1.4542, -1.4542] | Velocidad: [-0.0000,  0.0000] | pbest: -45.4311 | gbest: -45.4311
